2024-08-28 14:35:22; 2024-08-28; 14:35:22.481581; [160] PING; 14:35:22.481581; [144]/[160] PING PONG
2024-08-28 14:35:22; 2024-08-28; 14:35:22.623940; [161] PING; (проигнорировано)
2024-08-28 14:35:23; 2024-08-28; 14:35:23.267840; [135] PING; 14:35:23.267840; [116]/[135] PING PONG
2024-08-28 14:35:25; 2024-08-28; 14:35:25.377858; [136] PING; 14:35:25.377858; [117]/[136] PING PONG
2024-08-28 14:35:25; 2024-08-28; 14:35:25.518897; [162] PING; 14:35:25.518897; [145]/[162] PING PONG
2024-08-28 14:35:27; 2024-08-28; 14:35:27.206081; [163] PING; 14:35:27.206081; [146]/[163] PING PONG
2024-08-28 14:35:28; 2024-08-28; 14:35:28.182503; [137] PING; 14:35:28.182503; [118]/[137] PING PONG
2024-08-28 14:35:28; 2024-08-28; 14:35:28.901532; [164] PING; 14:35:28.901532; [147]/[164] PING PONG
2024-08-28 14:35:30; 2024-08-28; 14:35:30.076916; [138] PING; 14:35:30.076916; [119]/[138] PING PONG
2024-08-28 14:35:30; 2024-08-28; 14:35:30.453927; [139] PING; (проигнорировано)
2024-08-28 14:35:31; 2024-08-28; 14:35:31.166557; [165] PING; 14:35:31.166557; [148]/[165] PING PONG
2024-08-28 14:35:32; 2024-08-28; 14:35:32.694229; [140] PING; 14:35:32.694229; [120]/[140] PING PONG
2024-08-28 14:35:34; 2024-08-28; 14:35:34.191575; [166] PING; 14:35:34.191575; [149]/[166] PING PONG
2024-08-28 14:35:35; 2024-08-28; 14:35:35.408946; [141] PING; 14:35:35.408946; [121]/[141] PING PONG
2024-08-28 14:35:35; 2024-08-28; 14:35:35.815402; [167] PING; 14:35:35.815402; [150]/[167] PING PONG
2024-08-28 14:35:37; 2024-08-28; 14:35:37.373163; [142] PING; 14:35:37.373163; [122]/[142] PING PONG
2024-08-28 14:35:38; 2024-08-28; 14:35:38.041098; [143] PING; 14:35:38.041098; [123]/[143] PING PONG
2024-08-28 14:35:38; 2024-08-28; 14:35:38.477904; [168] PING; 14:35:38.477904; [151]/[168] PING PONG
2024-08-28 14:35:39; 2024-08-28; 14:35:39.319175; [169] PING; 14:35:39.319175; [152]/[169] PING PONG
2024-08-28 14:35:39; 2024-08-28; 14:35:39.382813; [144] PING; 14:35:39.382813; [124]/[144] PING PONG
2024-08-28 14:35:41; 2024-08-28; 14:35:41.066427; [170] PING; 14:35:41.066427; [153]/[170] PING PONG
2024-08-28 14:35:41; 2024-08-28; 14:35:41.099946; [145] PING; (проигнорировано)
2024-08-28 14:35:42; 2024-08-28; 14:35:42.364629; [146] PING; 14:35:42.364629; [125]/[146] PING PONG
2024-08-28 14:35:42; 2024-08-28; 14:35:42.790134; [171] PING; 14:35:42.790134; [154]/[171] PING PONG
2024-08-28 14:35:43; 2024-08-28; 14:35:43.999518; [147] PING; 14:35:43.999518; [126]/[147] PING PONG
2024-08-28 14:35:45; 2024-08-28; 14:35:45.121879; [172] PING; 14:35:45.121879; [155]/[172] PING PONG
2024-08-28 14:35:45; 2024-08-28; 14:35:45.294223; [148] PING; 14:35:45.294223; [127]/[148] PING PONG
2024-08-28 14:35:45; 2024-08-28; 14:35:45.978439; [173] PING; 14:35:45.978439; [156]/[173] PING PONG
2024-08-28 14:35:46; 2024-08-28; 14:35:46.770616; [149] PING; 14:35:46.770616; [128]/[149] PING PONG
2024-08-28 14:35:47; 2024-08-28; 14:35:47.941963; [150] PING; 14:35:47.941963; [129]/[150] PING PONG
2024-08-28 14:35:48; 2024-08-28; 14:35:48.941931; [174] PING; 14:35:48.941931; [157]/[174] PING PONG
2024-08-28 14:35:49; 2024-08-28; 14:35:49.737520; [151] PING; 14:35:49.737520; [130]/[151] PING PONG
2024-08-28 14:35:50; 2024-08-28; 14:35:50.242633; [152] PING; 14:35:50.242633; [131]/[152] PING PONG
2024-08-28 14:35:50; 2024-08-28; 14:35:50.339404; [175] PING; 14:35:50.339404; [158]/[175] PING PONG
2024-08-28 14:35:50; 2024-08-28; 14:35:50.559699; [176] PING; 14:35:50.559699; [159]/[176] PING PONG
2024-08-28 14:35:51; 2024-08-28; 14:35:51.242091; [153] PING; 14:35:51.242091; [132]/[153] PING PONG
2024-08-28 14:35:53; 2024-08-28; 14:35:53.044816; [154] PING; 14:35:53.044816; [133]/[154] PING PONG
2024-08-28 14:35:53; 2024-08-28; 14:35:53.740007; [155] PING; 14:35:53.740007; [134]/[155] PING PONG
2024-08-28 14:35:54; 2024-08-28; 14:35:54.073360; [177] PING; 14:35:54.073360; [160]/[177] PING PONG
2024-08-28 14:35:54; 2024-08-28; 14:35:54.692062; [156] PING; 14:35:54.692062; [135]/[156] PING PONG
2024-08-28 14:35:55; 2024-08-28; 14:35:55.071939; [178] PING; 14:35:55.071939; [161]/[178] PING PONG
2024-08-28 14:35:57; 2024-08-28; 14:35:57.022830; [157] PING; 14:35:57.022830; [136]/[157] PING PONG
2024-08-28 14:35:57; 2024-08-28; 14:35:57.149356; [179] PING; (проигнорировано)
2024-08-28 14:35:57; 2024-08-28; 14:35:57.796490; [158] PING; 14:35:57.796490; [137]/[158] PING PONG
2024-08-28 14:35:59; 2024-08-28; 14:35:59.281431; [180] PING; 14:35:59.281431; [162]/[180] PING PONG
2024-08-28 14:35:59; 2024-08-28; 14:35:59.420748; [159] PING; 14:35:59.420748; [138]/[159] PING PONG
2024-08-28 14:36:00; 2024-08-28; 14:36:00.454842; [181] PING; 14:36:00.454842; [163]/[181] PING PONG
2024-08-28 14:36:00; 2024-08-28; 14:36:00.940682; [160] PING; 14:36:00.940682; [139]/[160] PING PONG
2024-08-28 14:36:01; 2024-08-28; 14:36:01.334512; [161] PING; (проигнорировано)
2024-08-28 14:36:02; 2024-08-28; 14:36:02.381173; [182] PING; 14:36:02.381173; [164]/[182] PING PONG
2024-08-28 14:36:03; 2024-08-28; 14:36:03.380807; [162] PING; 14:36:03.380807; [140]/[162] PING PONG
2024-08-28 14:36:04; 2024-08-28; 14:36:04.863573; [183] PING; 14:36:04.863573; [165]/[183] PING PONG
2024-08-28 14:36:05; 2024-08-28; 14:36:05.644816; [184] PING; (проигнорировано)
2024-08-28 14:36:06; 2024-08-28; 14:36:06.561272; [163] PING; 14:36:06.561272; [141]/[163] PING PONG
2024-08-28 14:36:06; 2024-08-28; 14:36:06.609391; [185] PING; 14:36:06.609391; [166]/[185] PING PONG
